show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,month_name_added,age_of_show,duration_value,movie_duration_min,tv_seasons
s59,movie,naruto_shippûden_the_movie:_the_will_of_fire,masahiko_murata,"junko_takeuchi,_chie_nakamura,_kazuhiko_inoue,_satoshi_hino,_showtaro_morikubo,_kentaro_ito,_ryoka_yuzuki,_kohsuke_toriumi,_nana_mizuki,_shinji_kawada,_yoichi_masukawa,_koichi_tochika,_yukari_tamura",japan,2021-09-15,2009,tv-pg,96_min,"action_&_adventure,_anime_features,_international_movies","when_four_out_of_five_ninja_villages_are_destroyed,_the_leader_of_the_one_spared_tries_to_find_the_true_culprit_and_protect_his_land.",2021.0,9.0,september,12.0,96.0,96.0,
s60,movie,naruto_shippuden:_the_movie,hajime_kamegaki,"junko_takeuchi,_chie_nakamura,_yoichi_masukawa,_koichi_tochika,_ayumi_fujimura,_keisuke_oda,_daisuke_kishio,_fumiko_orikasa,_hidetoshi_nakamura,_tetsuya_kakihara,_kisho_taniyama,_miyuki_sawashiro,_katsuyuki_konishi,_masako_katsuki,_keiko_nemoto,_masashi_ebara,_kazuhiko_inoue,_showtaro_morikubo,_romi_park,_daisuke_ono,_seizo_kato",japan,2021-09-15,2007,tv-pg,95_min,"action_&_adventure,_anime_features,_international_movies","the_adventures_of_adolescent_ninja_naruto_uzumaki_continue_as_he's_tasked_with_protecting_a_priestess_from_a_demon_–_but_to_do_so,_he_must_die.",2021.0,9.0,september,14.0,95.0,95.0,
s61,movie,naruto_shippuden:_the_movie:_the_lost_tower,masahiko_murata,"junko_takeuchi,_chie_nakamura,_satoshi_hino,_rikiya_koyama,_nobuaki_fukuda,_kenji_hamada,_keiko_nemoto,_saori_hayami,_yumi_toma,_yuko_kobayashi,_fujiko_takimoto,_mutsumi_tamura,_mayuki_makiguchi,_toshiyuki_morikawa",japan,2021-09-15,2010,tv-14,85_min,"action_&_adventure,_anime_features,_international_movies","when_naruto_is_sent_to_recover_a_missing_nin,_the_rogue_manages_to_send_him_20_years_into_the_past,_where_he_unites_with_his_father_to_battle_evil.",2021.0,9.0,september,11.0,85.0,85.0,
s62,movie,naruto_the_movie_2:_legend_of_the_stone_of_gelel,hirotsugu_kawasaki,"junko_takeuchi,_gamon_kaai,_chie_nakamura,_showtaro_morikubo,_akira_ishida,_yasuyuki_kase,_urara_takano,_sachiko_kojima,_houko_kuwashima,_takako_honda",japan,2021-09-15,2005,tv-pg,97_min,"action_&_adventure,_anime_features,_international_movies","while_on_a_mission_to_return_a_missing_pet,_naruto_and_two_fellow_ninjas_are_ambushed_by_brutal_knights_led_by_the_enigmatic_temujin.",2021.0,9.0,september,16.0,97.0,97.0,
s63,movie,naruto_the_movie_3:_guardians_of_the_crescent_moon_kingdom,toshiyuki_tsuru,"junko_takeuchi,_chie_nakamura,_yoichi_masukawa,_kazuhiko_inoue,_akio_otsuka,_kyousuke_ikeda,_marika_hayashi,_umeji_sasaki,_masashi_sugawara,_hisao_egawa",japan,2021-09-15,2006,tv-pg,95_min,"action_&_adventure,_anime_features,_international_movies","exuberant_ninja_naruto_teams_up_with_his_pals_sakura_and_kakashi_to_escort_prince_michiru_and_his_son,_hikaru,_to_the_crescent_moon_kingdom.",2021.0,9.0,september,15.0,95.0,95.0,
s64,movie,naruto_the_movie:_ninja_clash_in_the_land_of_snow,tensai_okamura,"junko_takeuchi,_noriaki_sugiyama,_chie_nakamura,_kazuhiko_inoue,_yuhko_kaida,_tsutomu_isobe,_hirotaka_suzuoki,_jun_karasawa,_harii_kaneko,_ikuo_nishikawa",japan,2021-09-15,2004,tv-pg,83_min,"action_&_adventure,_anime_features,_international_movies","naruto,_sasuke_and_sakura_learn_they'll_be_protecting_an_actress_from_being_hurt_while_making_her_next_film,_but_it_turns_out_she's_a_princess.",2021.0,9.0,september,17.0,83.0,83.0,
s65,movie,nightbooks,david_yarovesky,"winslow_fegley,_lidya_jewett,_krysten_ritter",,2021-09-15,2021,tv-pg,103_min,children_&_family_movies,scary_story_fan_alex_must_tell_a_spine-tingling_tale_every_night_—_or_stay_trapped_with_his_new_friend_in_a_wicked_witch's_magical_apartment_forever.,2021.0,9.0,september,0.0,103.0,103.0,
s66,tv_show,numberblocks,,"beth_chalmers,_david_holt,_marcel_mccalla,_teresa_gallagher",united_kingdom,2021-09-15,2021,tv-y,6_seasons,kids'_tv,"in_a_place_called_numberland,_math_adds_up_to_tons_of_fun_when_a_group_of_cheerful_blocks_work,_play_and_sing_together.",2021.0,9.0,september,0.0,6.0,,6.0
s67,tv_show,raja_rasoi_aur_anya_kahaniyan,,,india,2021-09-15,2014,tv-g,1_season,"docuseries,_international_tv_shows","explore_the_history_and_flavors_of_regional_indian_cuisine,_from_traditional_kashmiri_feasts_to_the_vegetarian_dishes_of_gujarat.",2021.0,9.0,september,7.0,1.0,,1.0
s68,tv_show,saved_by_the_bell,,"mark-paul_gosselaar,_tiffani_thiessen,_mario_lopez,_lark_voorhies,_elizabeth_berkley,_dustin_diamond,_dennis_haskins",united_states,2021-09-15,1994,tv-pg,9_seasons,"kids'_tv,_tv_comedies","from_middle_school_to_college,_best_friends_zack,_kelly,_slater,_jessie,_screech_and_lisa_take_on_the_highs_and_lows_of_life_together_in_this_hit_series.",2021.0,9.0,september,27.0,9.0,,9.0
s69,movie,schumacher,"hanns-bruno_kammertöns,_vanessa_nöcker,_michael_wech",michael_schumacher,,2021-09-15,2021,tv-14,113_min,"documentaries,_international_movies,_sports_movies","through_exclusive_interviews_and_archival_footage,_this_documentary_traces_an_intimate_portrait_of_seven-time_formula_1_champion_michael_schumacher.",2021.0,9.0,september,0.0,113.0,113.0,
s70,tv_show,stories_by_rabindranath_tagore,,,india,2021-09-15,2015,tv-pg,1_season,"international_tv_shows,_tv_dramas",the_writings_of_nobel_prize_winner_rabindranath_tagore_come_to_life_in_this_collection_of_tales_set_in_early-20th-century_bengal.,2021.0,9.0,september,6.0,1.0,,1.0
s71,tv_show,too_hot_to_handle:_latino,,itatí_cantoral,,2021-09-15,2021,tv-ma,1_season,"international_tv_shows,_reality_tv,_romantic_tv_shows","on_this_reality_show,_singles_from_latin_america_and_spain_are_challenged_to_give_up_sex._but_here,_abstinence_comes_with_a_silver_lining:_us$100,000.",2021.0,9.0,september,0.0,1.0,,1.0
s72,movie,a_storybots_space_adventure,david_a._vargas,"evan_spiridellis,_erin_fitzgerald,_jeff_gill,_fred_tatasciore,_evan_michael_lee,_jared_isaacman,_sian_proctor,_chris_sembroski,_hayley_arceneaux",,2021-09-14,2021,tv-y,13_min,children_&_family_movies,join_the_storybots_and_the_space_travelers_of_the_historic_inspiration4_mission_as_they_search_for_answers_to_kids'_questions_about_space.,2021.0,9.0,september,0.0,13.0,13.0,
s73,tv_show,jack_whitehall:_travels_with_my_father,,"jack_whitehall,_michael_whitehall",united_kingdom,2021-09-14,2021,tv-ma,5_seasons,"british_tv_shows,_docuseries,_international_tv_shows","jovial_comic_jack_whitehall_invites_his_stuffy_father,_michael,_to_travel_with_him_through_southeast_asia_in_an_attempt_to_strengthen_their_bond.",2021.0,9.0,september,0.0,5.0,,5.0
s74,movie,king_of_boys,kemi_adetiba,"sola_sobowale,_adesua_etomi,_remilekun_""reminisce""_safaru,_tobechukwu_""illbliss""_ejiofor,_toni_tones,_paul_sambo,_jide_kosoko,_sharon_ooja",nigeria,2021-09-14,2018,tv-ma,182_min,"dramas,_international_movies","when_a_powerful_businesswoman’s_political_ambitions_are_threatened_by_her_underworld_connections,_the_ensuing_power_struggle_could_cost_her_everything.",2021.0,9.0,september,3.0,182.0,182.0,
s75,tv_show,the_world's_most_amazing_vacation_rentals,,,,2021-09-14,2021,tv-pg,2_seasons,reality_tv,"with_an_eye_for_every_budget,_three_travelers_visit_vacation_rentals_around_the_globe_and_share_their_expert_tips_and_tricks_in_this_reality_series.",2021.0,9.0,september,0.0,2.0,,2.0
s76,movie,you_vs._wild:_out_cold,ben_simms,"bear_grylls,_jason_derek_prempeh",,2021-09-14,2021,tv-g,106_min,children_&_family_movies,"after_a_plane_crash_leaves_bear_with_amnesia,_he_must_make_choices_to_save_the_missing_pilot_and_survive_in_this_high-stakes_interactive_adventure.",2021.0,9.0,september,0.0,106.0,106.0,
s77,tv_show,yowamushi_pedal,,"daiki_yamashita,_kohsuke_toriumi,_jun_fukushima,_hiroki_yasumoto,_showtaro_morikubo,_kentaro_ito,_daisuke_kishio,_yoshitsugu_matsuoka,_junichi_suwabe,_ayaka_suwa,_megumi_han,_tomoaki_maeno,_tsubasa_yonaga,_tetsuya_kakihara,_satoshi_hino,_hiroyuki_yoshino,_atsushi_abe,_koji_yusa,_kouki_miyata,_hiro_shimono,_wataru_hatano,_yuichi_nakamura,_kenji_nojima,_mamoru_miyano,_daisuke_ono,_yuma_uchida,_jun_fukuyama",japan,2021-09-14,2013,tv-14,1_season,"anime_series,_international_tv_shows","a_timid,_anime-loving_teen_gets_drawn_into_a_school_cycling_club,_where_his_new_friends_help_him_face_tough_challenges_to_develop_his_racing_talent.",2021.0,9.0,september,8.0,1.0,,1.0
s78,movie,little_singham_-_black_shadow,prakash_satam,"sumriddhi_shukla,_jigna_bharadwaj,_sonal_kaushal,_neshma_chemburkar,_ganesh_divekar,_annamaya_verma,_anamay_verma,_manoj_pandey",,2021-09-11,2021,tv-y7,48_min,"children_&_family_movies,_comedies",kid_cop_little_singham_loses_all_his_superpowers_while_trying_to_stop_the_demon_kaal’s_new_evil_plans!_can_his_inner_strength_help_him_defeat_the_enemy?,2021.0,9.0,september,0.0,48.0,48.0,
s79,movie,tughlaq_durbar,delhiprasad_deenadayalan,"vijay_sethupathi,_parthiban,_raashi_khanna",,2021-09-11,2020,tv-14,145_min,"comedies,_dramas,_international_movies",a_budding_politician_has_devious_plans_to_rise_in_the_ranks_—_until_an_unexpected_new_presence_begins_to_interfere_with_his_every_crooked_move.,2021.0,9.0,september,1.0,145.0,145.0,
s80,movie,tughlaq_durbar_(telugu),delhiprasad_deenadayalan,"vijay_sethupathi,_parthiban,_raashi_khanna",,2021-09-11,2021,tv-14,145_min,"comedies,_dramas,_international_movies",a_budding_politician_has_devious_plans_to_rise_in_the_ranks_—_until_an_unexpected_new_presence_begins_to_interfere_with_his_every_crooked_move.,2021.0,9.0,september,0.0,145.0,145.0,
s81,movie,firedrake_the_silver_dragon,tomer_eshed,"thomas_brodie-sangster,_felicity_jones,_freddie_highmore,_patrick_stewart,_meera_syal,_sanjeev_bhaskar,_nonso_anozie",,2021-09-10,2021,tv-y7,93_min,children_&_family_movies,"when_his_home_is_threatened_by_humans,_a_young_dragon_summons_the_courage_to_seek_a_mythical_paradise_where_dragons_can_live_in_peace_and_fly_free.",2021.0,9.0,september,0.0,93.0,93.0,
s82,movie,kate,cedric_nicolas-troyan,"mary_elizabeth_winstead,_jun_kunimura,_woody_harrelson,_tadanobu_asano,_miyavi,_michiel_huisman,_miku_martineau",united_states,2021-09-10,2021,r,106_min,action_&_adventure,"slipped_a_fatal_poison_on_her_final_job,_a_ruthless_assassin_working_in_tokyo_has_less_than_24_hours_to_find_out_who_ordered_the_hit_and_exact_revenge.",2021.0,9.0,september,0.0,106.0,106.0,
s83,tv_show,lucifer,,"tom_ellis,_lauren_german,_kevin_alejandro,_d.b._woodside,_lesley-ann_brandt,_scarlett_estevez,_rachael_harris,_aimee_garcia,_tricia_helfer,_tom_welling,_jeremiah_w._birkett,_pej_vahdat,_michael_gladis",united_states,2021-09-10,2021,tv-14,6_seasons,"crime_tv_shows,_tv_comedies,_tv_dramas","bored_with_being_the_lord_of_hell,_the_devil_relocates_to_los_angeles,_where_he_opens_a_nightclub_and_forms_a_connection_with_a_homicide_detective.",2021.0,9.0,september,0.0,6.0,,6.0
s84,tv_show,metal_shop_masters,,jo_koy,,2021-09-10,2021,tv-ma,1_season,reality_tv,"on_this_competition_show,_a_group_of_metal_artists_torch,_cut_and_weld_epic,_badass_creations_from_hardened_steel._only_one_will_win_a_$50,000_prize.",2021.0,9.0,september,0.0,1.0,,1.0
s85,movie,omo_ghetto:_the_saga,"jjc_skillz,_funke_akindele","funke_akindele,_ayo_makun,_chioma_chukwuka_akpotha,_yemi_eberechi_alade,_blossom_chukwujekwu,_deyemi_okanlawon,_alexx_ekubo,_zubby_michael,_tina_mba,_femi_jacobs",nigeria,2021-09-10,2020,tv-ma,147_min,"action_&_adventure,_comedies,_dramas","twins_are_reunited_as_a_good-hearted_female_gangster_and_her_uptight_rich_sister_take_on_family,_crime,_cops_and_all_of_the_trouble_that_follows_them.",2021.0,9.0,september,1.0,147.0,147.0,
s86,tv_show,pokémon_master_journeys:_the_series,,"ikue_otani,_sarah_natochenny,_zeno_robinson,_cherami_leigh,_james_carter_cathcart,_michele_knotz,_rodger_parsons,_ray_chase,_casey_mongillo,_tara_sands",,2021-09-10,2021,tv-y7,1_season,"anime_series,_kids'_tv","as_ash_battles_his_way_through_the_world_coronation_series,_goh_continues_his_quest_to_catch_every_pokémon._together,_they're_on_a_journey_to_adventure!",2021.0,9.0,september,0.0,1.0,,1.0
s87,movie,prey,thomas_sieben,"david_kross,_hanno_koffler,_maria_ehrich,_robert_finster,_yung_ngo,_klaus_steinbacher,_livia_matthes,_nellie_thalbach",,2021-09-10,2021,tv-ma,87_min,"international_movies,_thrillers",a_hiking_trip_into_the_wild_turns_into_a_desperate_bid_for_survival_for_five_friends_on_the_run_from_a_mysterious_shooter.,2021.0,9.0,september,0.0,87.0,87.0,
s88,tv_show,titipo_titipo,,"jeon_hae-ri,_kim_eun-ah,_hong_bum-ki,_nam_do-hyeong,_um_sang-hyun",,2021-09-10,2019,tv-y,2_seasons,"kids'_tv,_korean_tv_shows",titipo_the_train_is_out_to_prove_that_he's_got_what_it_takes_to_help_the_folks_of_train_village_ride_the_rails_safely_and_reliably.,2021.0,9.0,september,2.0,2.0,,2.0
s89,movie,blood_brothers:_malcolm_x_&_muhammad_ali,marcus_clarke,"malcolm_x,_muhammad_ali",,2021-09-09,2021,pg-13,96_min,"documentaries,_sports_movies","from_a_chance_meeting_to_a_tragic_fallout,_malcolm_x_and_muhammad_ali's_extraordinary_bond_cracks_under_the_weight_of_distrust_and_shifting_ideals.",2021.0,9.0,september,0.0,96.0,96.0,
s90,tv_show,mighty_raju,,"julie_tejwani,_sabina_malik,_jigna_bhardwaj,_rupa_bhimani,_lalit_agarwal,_rajesh_shukla,_rajesh_kava",,2021-09-09,2017,tv-y7,4_seasons,kids'_tv,"born_with_superhuman_abilities,_young_raju_wants_to_use_his_powers_to_make_the_world_a_better_place_—_but_that_will_mean_facing_plenty_of_challenges!",2021.0,9.0,september,4.0,4.0,,4.0
s91,movie,paradise_hills,alice_waddington,"emma_roberts,_danielle_macdonald,_awkwafina,_eiza_gonzález,_milla_jovovich,_jeremy_irvine,_arnaud_valois,_daniel_horvath","spain,_united_states",2021-09-09,2019,tv-ma,95_min,"sci-fi_&_fantasy,_thrillers","uma_wakes_up_in_a_lush_tropical_facility_designed_to_turn_willful_girls_into_perfect_ladies._that’s_bad_enough,_but_its_real_purpose_is_even_worse.",2021.0,9.0,september,2.0,95.0,95.0,
s92,movie,the_women_and_the_murderer,"mona_achache,_patricia_tourancheau",,france,2021-09-09,2021,tv-14,92_min,"documentaries,_international_movies",this_documentary_traces_the_capture_of_serial_killer_guy_georges_through_the_tireless_work_of_two_women:_a_police_chief_and_a_victim's_mother.,2021.0,9.0,september,0.0,92.0,92.0,
s93,tv_show,into_the_night,,"pauline_etienne,_laurent_capelluto,_stefano_cassetti,_mehmet_kurtuluş,_babetida_sadjo,_jan_bijvoet,_ksawery_szlenkier,_vincent_londez,_regina_bikkinina,_alba_gaïa_kraghede_bellugi,_nabil_mallat",belgium,2021-09-08,2021,tv-ma,2_seasons,"international_tv_shows,_tv_dramas,_tv_mysteries",passengers_and_crew_aboard_a_hijacked_overnight_flight_scramble_to_outrace_the_sun_as_a_mysterious_cosmic_event_wreaks_havoc_on_the_world_below.,2021.0,9.0,september,0.0,2.0,,2.0
s94,movie,jj+e,alexis_almström,"elsa_öhrn,_mustapha_aarab,_jonay_pineda_skallak,_magnus_krepper,_loreen,_albin_grenholm,_simon_mezher,_elsa_bergström_terent,_josef_kadim,_yohannes_frezgi",,2021-09-08,2021,tv-ma,91_min,"dramas,_international_movies,_romantic_movies","elisabeth_and_john-john_live_in_the_same_city,_but_they_inhabit_different_worlds._can_a_passionate_first_love_break_through_class_and_cultural_barriers?",2021.0,9.0,september,0.0,91.0,91.0,
s95,movie,show_dogs,raja_gosnell,"will_arnett,_ludacris,_natasha_lyonne,_stanley_tucci,_jordin_sparks,_gabriel_iglesias,_shaquille_o'neal,_omar_chaparro,_alan_cumming,_andy_beckwith,_delia_sheppard,_kerry_shale","united_kingdom,_united_states",2021-09-08,2018,pg,90_min,"children_&_family_movies,_comedies",a_rough_and_tough_police_dog_must_go_undercover_with_an_fbi_agent_as_a_prim_and_proper_pet_at_a_dog_show_to_save_a_baby_panda_from_an_illegal_sale.,2021.0,9.0,september,3.0,90.0,90.0,
s96,tv_show,the_circle,,michelle_buteau,"united_states,_united_kingdom",2021-09-08,2021,tv-ma,3_seasons,reality_tv,"status_and_strategy_collide_in_this_social_experiment_and_competition_show_where_online_players_flirt,_befriend_and_catfish_their_way_toward_$100,000.",2021.0,9.0,september,0.0,3.0,,3.0
s97,movie,if_i_leave_here_tomorrow:_a_film_about_lynyrd_skynyrd,stephen_kijak,"ronnie_van_zandt,_gary_rossington,_allen_collins,_leon_wilkeson,_bob_burns,_billy_powell,_ed_king,_artimus_pyle,_steve_gaines,_johnny_van_zant",united_states,2021-09-07,2018,tv-ma,97_min,"documentaries,_music_&_musicals","using_interviews_and_archival_footage,_this_documentary_charts_the_story_of_the_legendary_southern_rockers_with_a_focus_on_front_man_ronnie_van_zant.",2021.0,9.0,september,3.0,97.0,97.0,
s98,tv_show,kid_cosmic,,"jack_fisher,_tom_kenny,_amanda_c._miller,_kim_yarbrough,_keith_ferguson,_grey_griffin,_lily_rose_silver",united_states,2021-09-07,2021,tv-y7,2_seasons,"kids'_tv,_tv_comedies,_tv_sci-fi_&_fantasy",a_boy's_superhero_dreams_come_true_when_he_finds_five_powerful_cosmic_stones._but_saving_the_day_is_harder_than_he_imagined_—_and_he_can't_do_it_alone.,2021.0,9.0,september,0.0,2.0,,2.0
s99,tv_show,octonauts:_above_&_beyond,,"antonio_aakeel,_chipo_chung,_simon_foster,_teresa_gallagher,_simon_greenall,_kate_harbour,_paul_panting,_rob_rackstraw,_william_vanderpuye,_helen_walsh,_keith_wickham,_andres_williams,_jo_wyatt",united_kingdom,2021-09-07,2021,tv-y,1_season,"british_tv_shows,_kids'_tv","the_octonauts_expand_their_exploration_beyond_the_sea_— and_onto_land!_with_new_rides_and_new_friends,_they'll_protect_any_habitats_and_animals_at_risk.",2021.0,9.0,september,0.0,1.0,,1.0
s100,tv_show,on_the_verge,,"julie_delpy,_elisabeth_shue,_sarah_jones,_alexia_landeau,_mathieu_demy,_troy_garity,_timm_sharp,_giovanni_ribisi","france,_united_states",2021-09-07,2021,tv-ma,1_season,"tv_comedies,_tv_dramas","four_women_—_a_chef,_a_single_mom,_an_heiress_and_a_job_seeker_—_dig_into_love_and_work,_with_a_generous_side_of_midlife_crises,_in_pre-pandemic_la.",2021.0,9.0,september,0.0,1.0,,1.0
s101,tv_show,tobot_galaxy_detectives,,"austin_abell,_travis_turner,_cole_howard,_anna_cummer,_jesse_inocalla,_brian_dobson,_michael_adamthwaite,_joseph_girgis,_caitlyn_bairstow",,2021-09-07,2019,tv-y7,2_seasons,kids'_tv,"an_intergalactic_device_transforms_toy_cars_into_robots:_the_tobots!_working_with_friends_to_solve_mysteries,_they_protect_the_world_from_evil.",2021.0,9.0,september,2.0,2.0,,2.0
s102,movie,untold:_breaking_point,"chapman_way,_maclain_way",,united_states,2021-09-07,2021,tv-ma,80_min,"documentaries,_sports_movies","under_pressure_to_continue_a_winning_tradition_in_american_tennis,_mardy_fish_faced_mental_health_challenges_that_changed_his_life_on_and_off_the_court.",2021.0,9.0,september,0.0,80.0,80.0,
s103,tv_show,countdown:_inspiration4_mission_to_space,jason_hehir,,,2021-09-06,2021,tv-14,1_season,"docuseries,_science_&_nature_tv","from_training_to_launch_to_landing,_this_all-access_docuseries_rides_along_with_the_inspiration4_crew_on_the_first_all-civilian_orbital_space_mission.",2021.0,9.0,september,0.0,1.0,,1.0
s104,movie,shadow_parties,yemi_amodu,"jide_kosoko,_omotola_jalade-ekeinde,_yemi_blaq,_sola_sobowale,_ken_erics,_toyin_aimakhu,_segun_arinze,_jibola_dabo,_rotimi_salami,_pa_jimi_solanke,_rachael_okonkwo,_bassey_okon,_lucien_morgan,_magdalena_korpas",,2021-09-06,2020,tv-ma,117_min,"dramas,_international_movies,_thrillers",a_family_faces_destruction_in_a_long-running_conflict_between_communities_that_pits_relatives_against_each_other_amid_attacks_and_reprisals.,2021.0,9.0,september,1.0,117.0,117.0,
s105,tv_show,tayo_the_little_bus,,"robyn_slade,_kami_desilets",south_korea,2021-09-06,2016,tv-y,2_seasons,"kids'_tv,_korean_tv_shows","as_they_learn_their_routes_around_the_busy_city,_tayo_and_his_little_bus_friends_discover_new_sights_and_go_on_exciting_adventures_every_day.",2021.0,9.0,september,5.0,2.0,,2.0
s106,movie,angamaly_diaries,lijo_jose_pellissery,"antony_varghese,_reshma_rajan,_binny_rinky_benjamin,_vineeth_vishwam,_kichu_tellus,_sreekanth_dasan,_sarath_kumar,_tito_wilson,_anandhu,_bitto_davis,_sinoj_varghese",india,2021-09-05,2017,tv-14,128_min,"action_&_adventure,_comedies,_dramas","after_growing_up_amidst_the_gang_wars_of_his_hometown,_vincent_forms_an_entrepreneurial_squad_of_his_own_and_ends_up_on_the_wrong_side_of_the_law.",2021.0,9.0,september,4.0,128.0,128.0,
